GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM,X_COORD,Y_COORD
1.0,30.0,25,1.0,3.0,7.0,1.0,3.0,5.0,5.0,482pc방,,
0.0,30.0,19,3.0,4.0,4.0,3.0,4.0,5.0,3.0,예나르제주공예박물관,126.2669139,33.34003125
1.0,20.0,8,6.0,3.0,6.0,2.0,3.0,3.0,4.0,마틸다,126.3342728,33.46569614
1.0,40.0,3,2.0,4.0,3.0,4.0,3.0,4.0,4.0,용두암 해안도로 플로깅,,
0.0,30.0,12,4.0,1.0,5.0,6.0,3.0,2.0,5.0,천지연폭포,126.5545223,33.24721232
1.0,20.0,10,2.0,2.0,1.0,4.0,7.0,4.0,5.0,엘리펀트힙,126.522795,33.51746105
1.0,20.0,12,2.0,1.0,4.0,3.0,2.0,7.0,5.0,애월감성,126.3080076,33.45224492
1.0,40.0,15,4.0,2.0,3.0,5.0,7.0,2.0,5.0,수산봉,126.3845559,33.47301361
1.0,30.0,8,2.0,3.0,6.0,5.0,7.0,7.0,4.0,양가네,126.3389447,33.3062223
1.0,30.0,9,1.0,1.0,2.0,2.0,7.0,5.0,5.0,제주흑돼지 노형그때그집,126.4779551,33.49068422
1.0,30.0,48,4.0,1.0,7.0,7.0,4.0,7.0,5.0,종달리해변,126.9050774,33.48868923
1.0,20.0,11,2.0,1.0,6.0,5.0,3.0,7.0,3.0,에이바우트커피 칠성점,126.525691,33.51617118
1.0,20.0,2,4.0,1.0,4.0,4.0,6.0,6.0,5.0,몽스파 본점,126.5195478,33.50982916
1.0,20.0,31,4.0,2.0,5.0,4.0,4.0,7.0,4.0,쿸쿸제과,,
1.0,30.0,14,1.0,4.0,3.0,4.0,2.0,7.0,5.0,투썸플레이스 제주곽지과물해변점,126.3050144,33.44941163
1.0,30.0,42,4.0,1.0,7.0,7.0,4.0,7.0,4.0,머문,126.7957813,33.55556415
1.0,20.0,6,3.0,1.0,4.0,4.0,2.0,4.0,4.0,성산일출봉,126.9405375,33.45913497
1.0,40.0,10,2.0,2.0,2.0,2.0,6.0,5.0,4.0,아놔고,126.9316139,33.46038
1.0,40.0,4,4.0,3.0,7.0,5.0,5.0,5.0,5.0,천주교재단  마뗄쉼터,126.4180025,37.6325446
1.0,30.0,13,4.0,4.0,3.0,4.0,4.0,2.0,5.0,홉히워크룸,126.5087589,33.23653691
0.0,30.0,13,1.0,1.0,7.0,1.0,1.0,7.0,5.0,월령선인장군락지,126.2154316,33.37787925
1.0,20.0,7,2.0,1.0,4.0,3.0,7.0,2.0,4.0,CGV 제주노형,126.4783113,33.48583516
1.0,20.0,9,2.0,2.0,4.0,3.0,4.0,5.0,5.0,함덕해수욕장,126.6692389,33.54306157
1.0,30.0,18,2.0,7.0,7.0,4.0,6.0,3.0,5.0,제주동문재래야시장,126.5260174,33.51158875
1.0,20.0,36,3.0,3.0,3.0,5.0,2.0,6.0,5.0,영풍문고 용산아이파크몰점,126.9645079,37.52885091
0.0,20.0,9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,스타벅스 동성로광장점,128.5941469,35.86732969
1.0,40.0,11,2.0,6.0,4.0,3.0,2.0,7.0,5.0,비마이게스트,126.2454894,33.39795467
1.0,20.0,10,6.0,4.0,2.0,4.0,7.0,7.0,5.0,새물국수,126.3335697,33.24120353
1.0,40.0,3,1.0,7.0,5.0,2.0,6.0,6.0,4.0,항파두리 항몽유적지,126.4079226,33.45274787
0.0,30.0,18,3.0,2.0,4.0,5.0,7.0,2.0,5.0,카페톨,127.8949705,34.72681693
1.0,20.0,4,1.0,1.0,2.0,4.0,6.0,6.0,5.0,오는정김밥,126.5676211,33.24959557
0.0,30.0,6,2.0,1.0,5.0,4.0,3.0,7.0,4.0,말고기연구소,126.5203074,33.51553467
1.0,30.0,17,1.0,1.0,2.0,2.0,7.0,5.0,5.0,도주제김밥,126.5211762,33.51393951
1.0,20.0,14,3.0,2.0,3.0,4.0,5.0,5.0,5.0,스틸네거티브클럽,126.5758239,33.25576212
0.0,20.0,4,5.0,2.0,3.0,3.0,4.0,5.0,4.0,오르다,126.9354016,33.46885806
1.0,40.0,8,2.0,2.0,4.0,3.0,2.0,2.0,5.0,김녕사굴,126.7754763,33.543884
0.0,50.0,11,4.0,3.0,3.0,2.0,2.0,7.0,5.0,그집글라,,
1.0,20.0,22,4.0,4.0,2.0,5.0,1.0,2.0,5.0,섭지코지,126.9306092,33.42393807
1.0,40.0,5,1.0,7.0,1.0,1.0,7.0,7.0,4.0,살롱드라방,126.3489697,33.45785826
0.0,40.0,16,1.0,3.0,3.0,3.0,5.0,3.0,2.0,함덕해수욕장,126.6692389,33.54306157
1.0,20.0,10,6.0,1.0,1.0,1.0,4.0,5.0,4.0,동진식당,126.5283022,33.5128083
1.0,40.0,4,1.0,2.0,1.0,4.0,2.0,1.0,4.0,강화광성보,126.5298093,37.66514005
1.0,20.0,25,2.0,1.0,5.0,2.0,4.0,5.0,5.0,산굼부리,126.693832,33.43257409
0.0,20.0,8,1.0,4.0,2.0,3.0,1.0,6.0,4.0,낭만카페,127.7403589,34.73873281
0.0,20.0,9,1.0,1.0,7.0,1.0,7.0,3.0,4.0,덕천리,126.8440696,33.32586405
1.0,40.0,16,1.0,1.0,1.0,1.0,7.0,7.0,5.0,제주해녀 항일운동기념공원,126.8638084,33.52248609
1.0,20.0,59,3.0,2.0,6.0,6.0,6.0,6.0,4.0,스타벅스 제주칠성점,126.5252288,33.51328784
1.0,30.0,13,2.0,2.0,2.0,2.0,6.0,5.0,4.0,밤의테이블,126.8550662,33.52338859
0.0,30.0,16,1.0,1.0,2.0,3.0,4.0,3.0,5.0,우정회센타,126.5632212,33.24965233
1.0,30.0,26,2.0,1.0,6.0,2.0,5.0,5.0,5.0,왈종미술관,126.5736673,33.24529312
0.0,20.0,28,2.0,1.0,6.0,2.0,7.0,5.0,3.0,더 시그니처 이자카야,126.490295,33.48775312
1.0,20.0,11,2.0,3.0,5.0,3.0,2.0,6.0,4.0,9.81파크,126.366664,33.39028982
1.0,20.0,3,2.0,2.0,5.0,3.0,6.0,7.0,5.0,서귀포매일올레시장,126.5632316,33.25015006
0.0,20.0,2,1.0,1.0,1.0,1.0,7.0,7.0,2.0,삼정본가식당,130.9098606,37.49263885
0.0,30.0,12,3.0,2.0,3.0,4.0,5.0,6.0,5.0,이승악오름,126.622239,33.34014979
0.0,30.0,6,4.0,1.0,1.0,1.0,1.0,4.0,5.0,머문,126.7957813,33.55556415
1.0,20.0,17,1.0,1.0,4.0,1.0,4.0,7.0,4.0,광치기해변,126.9238966,33.45231691
1.0,30.0,14,2.0,2.0,4.0,2.0,6.0,5.0,3.0,마방목지,126.603596,33.42763738
0.0,30.0,4,6.0,3.0,3.0,4.0,6.0,3.0,4.0,새별오름,126.3577307,33.36627759
1.0,30.0,35,2.0,1.0,6.0,3.0,2.0,5.0,4.0,한담몰,126.3116706,33.46235224
0.0,30.0,16,2.0,1.0,3.0,4.0,6.0,4.0,5.0,성산일출봉,126.9405375,33.45913497
1.0,30.0,9,1.0,2.0,1.0,7.0,1.0,7.0,2.0,항파두리 항몽유적지,126.4079226,33.45274787
0.0,40.0,5,1.0,4.0,6.0,1.0,6.0,6.0,4.0,보말과풍경,126.2527698,33.22661519
1.0,40.0,3,6.0,4.0,6.0,6.0,4.0,3.0,3.0,오설록티뮤지엄,126.2894893,33.30591329
1.0,30.0,4,3.0,1.0,4.0,4.0,2.0,3.0,5.0,한림 작은영화관,126.2680786,33.40875758
1.0,20.0,8,5.0,3.0,6.0,6.0,2.0,6.0,4.0,한담해안산책로,126.3104683,33.45932345
1.0,30.0,7,4.0,1.0,7.0,7.0,2.0,2.0,1.0,보문사,126.3214866,37.68881563
0.0,30.0,8,3.0,2.0,3.0,4.0,5.0,6.0,5.0,원앤온리,126.3191925,33.23922235
1.0,20.0,11,1.0,2.0,1.0,4.0,2.0,6.0,4.0,봉순이네흑돼지,126.2795685,33.27776482
1.0,40.0,6,1.0,1.0,1.0,1.0,7.0,1.0,3.0,S-OIL 믿음가득주유소,,
1.0,30.0,4,4.0,4.0,3.0,3.0,4.0,6.0,5.0,이호테우해수욕장,126.4526908,33.4973768
1.0,20.0,17,2.0,2.0,6.0,3.0,6.0,6.0,4.0,중문대포주상절리대,126.4260174,33.23799399
0.0,20.0,13,6.0,7.0,2.0,4.0,7.0,1.0,3.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,20.0,4,2.0,2.0,4.0,4.0,3.0,4.0,4.0,강화소창체험관,126.4851201,37.74576283
1.0,20.0,2,4.0,5.0,3.0,4.0,6.0,6.0,5.0,필기,126.8969994,33.49166169
1.0,40.0,12,2.0,2.0,1.0,4.0,5.0,6.0,5.0,산방산탄산온천,126.2987822,33.24902672
1.0,30.0,29,4.0,1.0,4.0,3.0,6.0,3.0,3.0,제주소품 함덕점,126.6727803,33.54331891
0.0,30.0,2,3.0,2.0,2.0,4.0,2.0,5.0,3.0,마초면탁,126.6355984,33.50286244
1.0,30.0,23,4.0,1.0,7.0,7.0,4.0,7.0,4.0,아뽀밍고,126.930701,33.45995213
1.0,40.0,7,6.0,4.0,6.0,6.0,4.0,3.0,4.0,사계항,126.3067617,33.22751562
1.0,20.0,6,1.0,1.0,1.0,1.0,7.0,7.0,4.0,제주동문시장,126.5283034,33.51278396
1.0,30.0,4,1.0,4.0,3.0,4.0,2.0,7.0,3.0,다빈이네잡화점,,
1.0,20.0,6,5.0,3.0,6.0,6.0,2.0,6.0,4.0,새별오름,126.3577307,33.36627759
0.0,30.0,13,3.0,2.0,4.0,5.0,7.0,2.0,5.0,독일마을,128.0385502,34.80007258
1.0,40.0,28,2.0,2.0,1.0,4.0,5.0,6.0,3.0,남촌,,
1.0,40.0,14,6.0,2.0,2.0,4.0,6.0,2.0,3.0,마담조,126.5052926,33.25647529
1.0,30.0,8,1.0,1.0,1.0,1.0,7.0,7.0,3.0,방주교회,126.3874393,33.30504898
0.0,20.0,3,4.0,1.0,7.0,4.0,7.0,2.0,5.0,올리브영 서울역점,126.9703488,37.55483915
1.0,30.0,6,2.0,1.0,6.0,3.0,2.0,5.0,4.0,하도어촌체험마을,126.9040529,33.52003178
0.0,20.0,10,4.0,1.0,7.0,4.0,7.0,2.0,5.0,롯데몰 김포공항점,126.8031482,37.56336618
1.0,30.0,28,2.0,1.0,6.0,3.0,2.0,5.0,4.0,7밀리그램,126.2835539,33.3743584
1.0,40.0,6,6.0,1.0,6.0,6.0,6.0,2.0,2.0,중문색달해수욕장,126.4114987,33.24503815
1.0,20.0,39,5.0,2.0,5.0,6.0,2.0,4.0,5.0,파리바게뜨 제주공항렌터카하우스점,126.4919499,33.50469721
0.0,20.0,7,1.0,3.0,1.0,1.0,2.0,2.0,5.0,제주동문재래시장,126.5260174,33.51158514
1.0,40.0,17,3.0,4.0,3.0,4.0,5.0,4.0,5.0,화순곶자왈,126.330401,33.26361239
0.0,20.0,20,4.0,3.0,4.0,4.0,5.0,3.0,5.0,연돈,126.4071581,33.25889529
1.0,20.0,47,2.0,3.0,4.0,3.0,5.0,5.0,5.0,이호테우해수욕장,126.4526908,33.4973768
1.0,20.0,23,1.0,4.0,1.0,3.0,7.0,1.0,5.0,월정리해수욕장,126.7958051,33.55646939
0.0,20.0,6,2.0,2.0,2.0,1.0,1.0,7.0,4.0,싱싱촘맛집(배낚시,,
1.0,30.0,11,3.0,2.0,5.0,3.0,3.0,2.0,4.0,제주호랭이 사계점,126.297676,33.23170947
0.0,50.0,11,1.0,1.0,1.0,1.0,4.0,4.0,4.0,표선해수욕장,126.8374248,33.32751092
1.0,20.0,10,2.0,1.0,7.0,4.0,5.0,5.0,5.0,도두봉,126.4683501,33.50798635
1.0,30.0,17,2.0,2.0,3.0,3.0,3.0,4.0,3.0,타베니,126.3281134,33.43402171
1.0,30.0,24,2.0,1.0,6.0,3.0,2.0,5.0,4.0,런던다락,126.2402599,33.39366006
1.0,20.0,15,1.0,1.0,1.0,1.0,7.0,7.0,5.0,함덕해수욕장,126.6692389,33.54306157
0.0,20.0,38,1.0,1.0,3.0,2.0,1.0,6.0,5.0,금능해수욕장,126.2358899,33.39044882
1.0,30.0,12,1.0,1.0,7.0,1.0,7.0,4.0,5.0,벨진밧,126.2789294,33.27050226
1.0,30.0,5,4.0,1.0,4.0,1.0,2.0,7.0,4.0,마이피기팬트리,126.8881322,33.50869972
0.0,30.0,18,2.0,3.0,1.0,2.0,1.0,7.0,4.0,듀포레,126.5001034,33.51852289
0.0,30.0,8,2.0,2.0,1.0,2.0,3.0,4.0,2.0,제주뚝배기 전문1호점,126.9330279,33.46112731
1.0,30.0,4,4.0,1.0,4.0,4.0,2.0,4.0,4.0,성산일출봉농협하나로마트,126.9115453,33.44637972
0.0,30.0,11,3.0,2.0,1.0,1.0,6.0,4.0,5.0,오설록티뮤지엄,126.2894893,33.30591329
1.0,20.0,16,1.0,2.0,2.0,2.0,3.0,5.0,4.0,도르멍쉼팡,126.8361336,33.5393341
1.0,30.0,5,4.0,6.0,5.0,1.0,1.0,7.0,5.0,한라산국립공원,126.5422209,33.37666556
1.0,30.0,10,1.0,1.0,1.0,7.0,4.0,7.0,5.0,함덕해수욕장,126.6692389,33.54306157
0.0,20.0,8,6.0,7.0,2.0,4.0,7.0,1.0,3.0,은희네해장국 본점,126.540725,33.50852103
1.0,40.0,4,3.0,2.0,2.0,4.0,2.0,6.0,5.0,태풍투어낚시,126.1365791,36.68024831
1.0,50.0,16,2.0,4.0,2.0,5.0,2.0,6.0,5.0,서귀포치유의숲,126.5279042,33.29193935
1.0,20.0,2,5.0,4.0,6.0,1.0,7.0,1.0,4.0,제주김만복 본점,126.5089219,33.4970354
1.0,40.0,23,3.0,1.0,3.0,4.0,3.0,4.0,5.0,함덕해수욕장,126.6692389,33.54306157
1.0,30.0,9,4.0,1.0,7.0,7.0,4.0,7.0,4.0,새별오름,126.3577307,33.36627759
1.0,30.0,27,3.0,2.0,4.0,4.0,4.0,5.0,5.0,광치기해변,126.9238966,33.45231691
0.0,30.0,7,4.0,3.0,2.0,2.0,4.0,5.0,4.0,뽈살집 제주본점,126.5628473,33.25082854
0.0,30.0,12,1.0,1.0,7.0,1.0,7.0,2.0,4.0,사일리커피,126.2758641,33.19994488
1.0,30.0,10,2.0,2.0,2.0,3.0,6.0,5.0,5.0,산방굴사,126.3130909,33.2379626
1.0,30.0,3,3.0,1.0,4.0,4.0,2.0,3.0,5.0,달리책방,126.2547263,33.40330462
1.0,20.0,7,3.0,4.0,2.0,3.0,5.0,5.0,3.0,서우봉,126.6775859,33.54584155
1.0,30.0,6,4.0,4.0,1.0,1.0,7.0,5.0,5.0,고스트타운,126.3569359,33.47619484
1.0,20.0,20,2.0,2.0,6.0,3.0,6.0,6.0,4.0,차귀도유람선,126.1654839,33.30891732
1.0,20.0,10,4.0,1.0,7.0,5.0,2.0,6.0,5.0,닭머르,126.6118969,33.53647489
1.0,50.0,9,2.0,2.0,2.0,6.0,2.0,6.0,1.0,오가네전복설렁탕 서귀포본점,126.5895128,33.26818924
1.0,20.0,16,2.0,3.0,6.0,1.0,6.0,6.0,5.0,천도두루치기 일도점,126.5450373,33.50343393
1.0,20.0,16,2.0,2.0,6.0,4.0,5.0,5.0,4.0,브라보 젤라또,126.5295602,33.51522304
1.0,30.0,7,1.0,7.0,1.0,1.0,7.0,4.0,4.0,카페지니,126.640665,33.26487812
1.0,20.0,18,4.0,2.0,4.0,4.0,6.0,6.0,5.0,일도촌,126.5428523,33.50308328
1.0,20.0,6,5.0,2.0,2.0,5.0,1.0,4.0,5.0,제주원렌트카 본점,126.5024768,33.51176331
1.0,30.0,10,2.0,4.0,1.0,3.0,5.0,2.0,5.0,본태박물관,126.3924797,33.3037709
0.0,40.0,3,7.0,5.0,6.0,7.0,4.0,6.0,4.0,수산저수지,126.3878389,33.47124112
1.0,20.0,12,4.0,2.0,2.0,3.0,6.0,6.0,4.0,협재해수욕장,126.2391575,33.39386608
1.0,30.0,16,4.0,1.0,7.0,7.0,4.0,7.0,4.0,약천사,126.4494585,33.24623622
0.0,60.0,9,2.0,2.0,4.0,5.0,4.0,6.0,5.0,채석강,126.4660641,35.62423568
1.0,20.0,6,1.0,1.0,7.0,1.0,7.0,6.0,5.0,국수앤,126.8442343,33.32626458
1.0,30.0,16,2.0,1.0,6.0,2.0,5.0,5.0,4.0,이중섭미술관 창작스튜디오&공예공방,126.5644541,33.24512325
0.0,30.0,19,1.0,1.0,2.0,3.0,4.0,5.0,3.0,용두암 인증센터,126.5110794,33.51524163
0.0,40.0,9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,영종씨사이드 레일바이크,126.5768667,37.48846151
0.0,30.0,9,1.0,5.0,3.0,5.0,2.0,6.0,3.0,송정솔바람해수욕장,128.023931,34.72163321
0.0,20.0,9,2.0,3.0,2.0,3.0,6.0,5.0,4.0,보령해저터널,126.4771137,36.33891665
0.0,20.0,44,4.0,1.0,6.0,7.0,2.0,7.0,5.0,제주목 관아 망경루,126.5221266,33.5145202
0.0,40.0,5,1.0,4.0,3.0,1.0,7.0,4.0,5.0,명품전통육개장,126.4850455,33.48532958
0.0,40.0,3,1.0,7.0,7.0,7.0,7.0,7.0,4.0,롯데렌터카 제주오토하우스지점,126.5029805,33.50911917
0.0,30.0,18,2.0,6.0,2.0,2.0,6.0,3.0,5.0,새별오름,126.3577307,33.36627759
1.0,30.0,18,2.0,1.0,6.0,4.0,4.0,5.0,5.0,오드씽,126.5268789,33.46201878
0.0,40.0,35,1.0,1.0,1.0,1.0,1.0,4.0,5.0,화순금모래해수욕장,126.3335893,33.24003243
0.0,30.0,20,2.0,2.0,1.0,2.0,3.0,4.0,5.0,젤라떼리아섬,126.4767529,33.48159832
1.0,20.0,14,4.0,2.0,7.0,1.0,5.0,6.0,4.0,욕지도할매바리스타,128.26962,34.63513754
1.0,20.0,5,3.0,2.0,4.0,4.0,4.0,5.0,4.0,금별맥주 서귀포점,,
1.0,20.0,7,3.0,4.0,2.0,2.0,5.0,4.0,4.0,달치즈,126.8620447,33.52416563
0.0,30.0,17,4.0,1.0,4.0,4.0,7.0,4.0,3.0,파리바게뜨 제주공항점,126.492996,33.50673187
1.0,30.0,3,1.0,4.0,1.0,1.0,3.0,5.0,5.0,쏠마레,126.529645,37.4755848
1.0,20.0,12,2.0,1.0,4.0,5.0,6.0,6.0,5.0,용머리해안,126.3147366,33.23165676
1.0,30.0,15,3.0,4.0,3.0,5.0,6.0,3.0,4.0,신창풍차해안도로,126.174206,33.34308103
1.0,20.0,18,5.0,2.0,3.0,6.0,4.0,3.0,4.0,한담해안산책로,126.3104683,33.45932345
1.0,20.0,10,3.0,4.0,2.0,2.0,5.0,4.0,4.0,미엘드세화,126.8618418,33.52452153
0.0,30.0,18,6.0,2.0,2.0,7.0,7.0,3.0,5.0,함덕해수욕장,126.6692389,33.54306157
1.0,20.0,10,2.0,3.0,5.0,3.0,2.0,6.0,5.0,산양큰엉곶,126.2506311,33.29092307
1.0,40.0,14,4.0,4.0,4.0,5.0,5.0,4.0,3.0,서귀포매일올레시장,126.5632316,33.25015006
0.0,40.0,15,2.0,2.0,5.0,3.0,4.0,2.0,4.0,카페글렌코,126.7332415,33.43367131
1.0,20.0,11,2.0,1.0,1.0,1.0,6.0,4.0,5.0,릴로,126.8950829,33.49259414
1.0,20.0,4,4.0,1.0,5.0,3.0,5.0,6.0,5.0,홍익인간,126.8558716,33.52327773
1.0,30.0,26,3.0,2.0,3.0,2.0,6.0,4.0,4.0,비자림,126.8099875,33.49040837
1.0,20.0,18,2.0,5.0,1.0,3.0,4.0,3.0,5.0,말고기연구소,126.5203074,33.51553467
1.0,30.0,25,4.0,1.0,4.0,3.0,6.0,3.0,4.0,위미항,126.6614454,33.26992066
1.0,20.0,5,4.0,3.0,4.0,2.0,6.0,7.0,3.0,공화춘 차이나타운1호점,126.619588,37.47539087
1.0,20.0,14,2.0,1.0,6.0,3.0,7.0,6.0,1.0,바굥식당,126.5632316,33.25015006
0.0,20.0,14,1.0,1.0,7.0,1.0,7.0,3.0,4.0,"김녕 지오트레일,제주올레길",126.3504708,33.47248717
0.0,30.0,8,4.0,4.0,3.0,4.0,4.0,4.0,4.0,영종도,126.531476,37.50282874
1.0,30.0,15,1.0,1.0,7.0,1.0,7.0,4.0,5.0,너븐,126.5741038,33.24533339
1.0,30.0,13,4.0,5.0,4.0,3.0,4.0,5.0,3.0,도두봉공원,126.4685558,33.50780151
1.0,20.0,6,4.0,2.0,4.0,4.0,6.0,6.0,4.0,버드나무집,126.6673938,33.54129672
1.0,20.0,7,6.0,4.0,2.0,2.0,6.0,4.0,5.0,다린,126.5138488,33.23652895
1.0,30.0,9,3.0,1.0,6.0,3.0,5.0,7.0,5.0,탑동제1공원,,
0.0,20.0,30,4.0,1.0,6.0,7.0,2.0,7.0,5.0,월정리해수욕장,126.7958051,33.55646939
0.0,20.0,10,1.0,1.0,3.0,2.0,1.0,6.0,5.0,신창풍차해안도로,126.174206,33.34308103
0.0,30.0,4,2.0,4.0,2.0,6.0,2.0,6.0,3.0,월미놀이동산,126.5982595,37.47500313
1.0,30.0,21,4.0,3.0,5.0,5.0,5.0,6.0,5.0,비밀의숲 들어가는 길,,
0.0,20.0,3,2.0,3.0,3.0,4.0,4.0,5.0,4.0,아줄레주,126.8392945,33.36683143
1.0,30.0,6,3.0,2.0,5.0,3.0,3.0,2.0,3.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,30.0,13,3.0,4.0,5.0,6.0,2.0,5.0,5.0,걸어가는늑대들 전이수갤러리,126.6724492,33.54260488
1.0,20.0,5,5.0,2.0,5.0,6.0,2.0,4.0,4.0,회춘 제주노형점,126.4824529,33.48507986
1.0,20.0,29,1.0,7.0,1.0,1.0,7.0,1.0,5.0,기당미술관,126.5511971,33.24488858
1.0,20.0,7,6.0,4.0,7.0,1.0,1.0,2.0,5.0,협재해수욕장,,
1.0,30.0,18,4.0,1.0,3.0,6.0,2.0,6.0,5.0,도두동무지개해안도로,126.4713384,33.50911801
0.0,20.0,3,2.0,2.0,6.0,6.0,2.0,4.0,4.0,방글방글,126.9198306,33.43631614
1.0,20.0,12,1.0,1.0,3.0,1.0,7.0,1.0,5.0,올레길 19코스(조천-김녕 올레),126.6890042,33.54625033
0.0,20.0,29,4.0,2.0,7.0,7.0,7.0,5.0,5.0,랜디스도넛 제주애월점,126.3114282,33.46117162
1.0,20.0,41,3.0,2.0,6.0,6.0,6.0,6.0,5.0,종달리해변,126.9050774,33.48868923
1.0,30.0,22,5.0,2.0,5.0,4.0,5.0,1.0,3.0,훈데르트바서파크,126.9565072,33.49276256
0.0,20.0,14,5.0,5.0,3.0,2.0,3.0,2.0,5.0,노형수퍼마켙,126.4553556,33.46482488
1.0,30.0,27,1.0,1.0,7.0,1.0,1.0,7.0,3.0,한라산국립공원 산악박물관,126.5490927,33.42191537
1.0,30.0,4,4.0,5.0,1.0,1.0,1.0,7.0,5.0,매장명 하진이네(진고개가든),,
0.0,30.0,27,4.0,1.0,4.0,5.0,5.0,4.0,4.0,서호짬뽕,128.4208989,34.84146553
1.0,30.0,19,4.0,1.0,4.0,3.0,6.0,3.0,3.0,서귀포해양경찰서최남단관 방파제,,
0.0,20.0,8,2.0,1.0,6.0,5.0,1.0,1.0,5.0,제주동문재래시장,126.5260174,33.51158514
0.0,20.0,20,5.0,3.0,4.0,3.0,3.0,4.0,4.0,협재해수욕장,126.2391575,33.39386608
0.0,30.0,14,2.0,3.0,2.0,3.0,6.0,5.0,5.0,제주서핑스쿨,126.4130336,33.25843899
1.0,30.0,4,2.0,1.0,3.0,1.0,4.0,2.0,5.0,카페디캠,126.2255573,33.33911668
1.0,30.0,18,4.0,1.0,1.0,4.0,7.0,7.0,4.0,용연구름다리,126.5143922,33.51488321
0.0,40.0,15,1.0,2.0,2.0,5.0,1.0,6.0,4.0,오레노카츠 제주화순점,,
1.0,40.0,10,3.0,3.0,3.0,5.0,5.0,5.0,3.0,서귀포매일올레시장,126.5632316,33.25015006
1.0,40.0,7,5.0,3.0,2.0,3.0,6.0,2.0,4.0,제주한림농협하나로마트,126.2638865,33.40997697
0.0,20.0,24,6.0,6.0,6.0,6.0,6.0,6.0,4.0,SK행복충전 천마한림충전소,126.2760389,33.41538227
0.0,30.0,31,1.0,1.0,1.0,2.0,2.0,6.0,5.0,이호테우해수욕장,126.4526908,33.4973768
1.0,30.0,9,2.0,2.0,6.0,5.0,3.0,5.0,3.0,서복전시관,126.5708889,33.24491119
0.0,40.0,17,1.0,4.0,3.0,1.0,7.0,4.0,5.0,빽다방베이커리 제주사수점,126.4766511,33.50924966
0.0,50.0,12,1.0,2.0,2.0,4.0,7.0,6.0,5.0,도두반점 제주사수본점,126.4792324,33.50954364
1.0,20.0,2,3.0,4.0,4.0,4.0,7.0,5.0,3.0,양가형제노형,126.4752776,33.48181748
1.0,40.0,7,6.0,2.0,2.0,4.0,6.0,2.0,3.0,협자연대,126.9322288,33.42636972
1.0,20.0,12,2.0,2.0,6.0,4.0,5.0,5.0,5.0,제주탑동골목,126.526083,33.51533601
0.0,30.0,14,2.0,4.0,2.0,6.0,2.0,6.0,5.0,아날로그 3호점,126.7059153,37.44403347
1.0,20.0,18,2.0,1.0,7.0,2.0,6.0,6.0,5.0,오설록티뮤지엄,126.2894893,33.30591329
1.0,20.0,31,2.0,3.0,5.0,4.0,5.0,2.0,4.0,제주이야기 용두암점,126.5031558,33.51686002
0.0,20.0,8,5.0,3.0,4.0,3.0,3.0,4.0,4.0,새들러하우스 제주애월점,126.3097741,33.46358769
1.0,20.0,23,2.0,2.0,4.0,6.0,2.0,7.0,5.0,수애기베이커리,126.2441952,33.22224286
1.0,30.0,8,4.0,4.0,4.0,4.0,4.0,4.0,5.0,전복마을,126.4702056,33.50745425
1.0,20.0,9,1.0,6.0,1.0,2.0,7.0,1.0,5.0,도두항,126.46655,33.50739799
0.0,20.0,5,5.0,3.0,6.0,2.0,3.0,2.0,3.0,을왕리해수욕장,126.372737,37.446292
1.0,20.0,23,2.0,1.0,1.0,1.0,6.0,4.0,5.0,델문도,126.668724,33.54370934
1.0,20.0,9,2.0,3.0,6.0,1.0,6.0,6.0,5.0,하나로마트 제주점,126.5528927,33.50358244
1.0,30.0,14,1.0,1.0,4.0,1.0,4.0,7.0,5.0,허클베리핀,126.4740551,33.47937349
0.0,40.0,19,1.0,1.0,4.0,2.0,6.0,2.0,4.0,뻘떡낙지 서귀포점,126.5234864,33.2462768
1.0,20.0,22,4.0,2.0,4.0,4.0,2.0,6.0,5.0,제주촘오메기,126.5184927,33.49668347
0.0,20.0,20,2.0,2.0,3.0,2.0,2.0,6.0,5.0,보룡제과,126.9152166,33.44800699
1.0,30.0,27,4.0,5.0,3.0,2.0,7.0,2.0,4.0,선화당,127.1461817,35.81619854
1.0,30.0,8,2.0,3.0,4.0,2.0,6.0,4.0,4.0,나뚜루 제주일도점,126.5426073,33.50219161
1.0,30.0,10,5.0,6.0,6.0,7.0,4.0,6.0,5.0,제주동문시장,126.5283034,33.51278396
1.0,40.0,10,1.0,3.0,2.0,3.0,6.0,3.0,3.0,인섬스토리,126.2285275,33.40494947
1.0,20.0,25,5.0,2.0,5.0,6.0,2.0,4.0,4.0,도두해녀의집,126.4666285,33.50617758
0.0,30.0,31,1.0,1.0,7.0,1.0,1.0,7.0,1.0,제주스쿠터투어,126.5038299,33.50983213
0.0,20.0,13,2.0,1.0,2.0,2.0,6.0,5.0,5.0,우도봉수대,126.492769,33.50707896
