GENDER,AGE_GRP,VISIT_ORDER,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,VISIT_AREA_NM
0.0,30.0,2,3.0,2.0,2.0,4.0,2.0,5.0,3.0,마초면탁
1.0,30.0,23,4.0,1.0,7.0,7.0,4.0,7.0,4.0,아뽀밍고
1.0,40.0,7,6.0,4.0,6.0,6.0,4.0,3.0,4.0,사계항
1.0,20.0,6,1.0,1.0,1.0,1.0,7.0,7.0,4.0,제주동문시장
1.0,20.0,6,5.0,3.0,6.0,6.0,2.0,6.0,4.0,새별오름
0.0,30.0,13,3.0,2.0,4.0,5.0,7.0,2.0,5.0,독일마을
1.0,40.0,14,6.0,2.0,2.0,4.0,6.0,2.0,3.0,마담조
1.0,30.0,8,1.0,1.0,1.0,1.0,7.0,7.0,3.0,방주교회
0.0,20.0,3,4.0,1.0,7.0,4.0,7.0,2.0,5.0,올리브영 서울역점
1.0,30.0,6,2.0,1.0,6.0,3.0,2.0,5.0,4.0,하도어촌체험마을
0.0,20.0,10,4.0,1.0,7.0,4.0,7.0,2.0,5.0,롯데몰 김포공항점
1.0,30.0,28,2.0,1.0,6.0,3.0,2.0,5.0,4.0,7밀리그램
1.0,40.0,6,6.0,1.0,6.0,6.0,6.0,2.0,2.0,중문색달해수욕장
1.0,20.0,39,5.0,2.0,5.0,6.0,2.0,4.0,5.0,파리바게뜨 제주공항렌터카하우스점
0.0,20.0,7,1.0,3.0,1.0,1.0,2.0,2.0,5.0,제주동문재래시장
1.0,40.0,17,3.0,4.0,3.0,4.0,5.0,4.0,5.0,화순곶자왈
0.0,20.0,20,4.0,3.0,4.0,4.0,5.0,3.0,5.0,연돈
1.0,20.0,47,2.0,3.0,4.0,3.0,5.0,5.0,5.0,이호테우해수욕장
1.0,20.0,23,1.0,4.0,1.0,3.0,7.0,1.0,5.0,월정리해수욕장
1.0,30.0,11,3.0,2.0,5.0,3.0,3.0,2.0,4.0,제주호랭이 사계점
0.0,50.0,11,1.0,1.0,1.0,1.0,4.0,4.0,4.0,표선해수욕장
1.0,20.0,10,2.0,1.0,7.0,4.0,5.0,5.0,5.0,도두봉
1.0,30.0,17,2.0,2.0,3.0,3.0,3.0,4.0,3.0,타베니
1.0,30.0,24,2.0,1.0,6.0,3.0,2.0,5.0,4.0,런던다락
1.0,20.0,15,1.0,1.0,1.0,1.0,7.0,7.0,5.0,함덕해수욕장
0.0,20.0,38,1.0,1.0,3.0,2.0,1.0,6.0,5.0,금능해수욕장
1.0,30.0,12,1.0,1.0,7.0,1.0,7.0,4.0,5.0,벨진밧
1.0,30.0,5,4.0,1.0,4.0,1.0,2.0,7.0,4.0,마이피기팬트리
0.0,30.0,18,2.0,3.0,1.0,2.0,1.0,7.0,4.0,듀포레
0.0,30.0,8,2.0,2.0,1.0,2.0,3.0,4.0,2.0,제주뚝배기 전문1호점
1.0,30.0,4,4.0,1.0,4.0,4.0,2.0,4.0,4.0,성산일출봉농협하나로마트
0.0,30.0,11,3.0,2.0,1.0,1.0,6.0,4.0,5.0,오설록티뮤지엄
1.0,20.0,16,1.0,2.0,2.0,2.0,3.0,5.0,4.0,도르멍쉼팡
1.0,30.0,5,4.0,6.0,5.0,1.0,1.0,7.0,5.0,한라산국립공원
1.0,30.0,10,1.0,1.0,1.0,7.0,4.0,7.0,5.0,함덕해수욕장
0.0,20.0,8,6.0,7.0,2.0,4.0,7.0,1.0,3.0,은희네해장국 본점
1.0,40.0,4,3.0,2.0,2.0,4.0,2.0,6.0,5.0,태풍투어낚시
1.0,50.0,16,2.0,4.0,2.0,5.0,2.0,6.0,5.0,서귀포치유의숲
1.0,20.0,2,5.0,4.0,6.0,1.0,7.0,1.0,4.0,제주김만복 본점
1.0,40.0,23,3.0,1.0,3.0,4.0,3.0,4.0,5.0,함덕해수욕장
1.0,30.0,9,4.0,1.0,7.0,7.0,4.0,7.0,4.0,새별오름
1.0,30.0,27,3.0,2.0,4.0,4.0,4.0,5.0,5.0,광치기해변
0.0,30.0,7,4.0,3.0,2.0,2.0,4.0,5.0,4.0,뽈살집 제주본점
0.0,30.0,12,1.0,1.0,7.0,1.0,7.0,2.0,4.0,사일리커피
1.0,30.0,10,2.0,2.0,2.0,3.0,6.0,5.0,5.0,산방굴사
1.0,30.0,3,3.0,1.0,4.0,4.0,2.0,3.0,5.0,달리책방
1.0,20.0,7,3.0,4.0,2.0,3.0,5.0,5.0,3.0,서우봉
1.0,30.0,6,4.0,4.0,1.0,1.0,7.0,5.0,5.0,고스트타운
1.0,20.0,20,2.0,2.0,6.0,3.0,6.0,6.0,4.0,차귀도유람선
1.0,20.0,10,4.0,1.0,7.0,5.0,2.0,6.0,5.0,닭머르
1.0,50.0,9,2.0,2.0,2.0,6.0,2.0,6.0,1.0,오가네전복설렁탕 서귀포본점
1.0,20.0,16,2.0,3.0,6.0,1.0,6.0,6.0,5.0,천도두루치기 일도점
1.0,20.0,16,2.0,2.0,6.0,4.0,5.0,5.0,4.0,브라보 젤라또
1.0,30.0,7,1.0,7.0,1.0,1.0,7.0,4.0,4.0,카페지니
1.0,20.0,18,4.0,2.0,4.0,4.0,6.0,6.0,5.0,일도촌
1.0,20.0,6,5.0,2.0,2.0,5.0,1.0,4.0,5.0,제주원렌트카 본점
1.0,30.0,10,2.0,4.0,1.0,3.0,5.0,2.0,5.0,본태박물관
0.0,40.0,3,7.0,5.0,6.0,7.0,4.0,6.0,4.0,수산저수지
1.0,20.0,12,4.0,2.0,2.0,3.0,6.0,6.0,4.0,협재해수욕장
1.0,30.0,16,4.0,1.0,7.0,7.0,4.0,7.0,4.0,약천사
0.0,60.0,9,2.0,2.0,4.0,5.0,4.0,6.0,5.0,채석강
1.0,20.0,6,1.0,1.0,7.0,1.0,7.0,6.0,5.0,국수앤
1.0,30.0,16,2.0,1.0,6.0,2.0,5.0,5.0,4.0,이중섭미술관 창작스튜디오&공예공방
0.0,30.0,19,1.0,1.0,2.0,3.0,4.0,5.0,3.0,용두암 인증센터
0.0,40.0,9,4.0,4.0,4.0,4.0,4.0,4.0,4.0,영종씨사이드 레일바이크
0.0,30.0,9,1.0,5.0,3.0,5.0,2.0,6.0,3.0,송정솔바람해수욕장
0.0,20.0,9,2.0,3.0,2.0,3.0,6.0,5.0,4.0,보령해저터널
0.0,20.0,44,4.0,1.0,6.0,7.0,2.0,7.0,5.0,제주목 관아 망경루
0.0,40.0,5,1.0,4.0,3.0,1.0,7.0,4.0,5.0,명품전통육개장
0.0,40.0,3,1.0,7.0,7.0,7.0,7.0,7.0,4.0,롯데렌터카 제주오토하우스지점
0.0,30.0,18,2.0,6.0,2.0,2.0,6.0,3.0,5.0,새별오름
1.0,30.0,18,2.0,1.0,6.0,4.0,4.0,5.0,5.0,오드씽
0.0,40.0,35,1.0,1.0,1.0,1.0,1.0,4.0,5.0,화순금모래해수욕장
0.0,30.0,20,2.0,2.0,1.0,2.0,3.0,4.0,5.0,젤라떼리아섬
1.0,20.0,14,4.0,2.0,7.0,1.0,5.0,6.0,4.0,욕지도할매바리스타
1.0,20.0,7,3.0,4.0,2.0,2.0,5.0,4.0,4.0,달치즈
0.0,30.0,17,4.0,1.0,4.0,4.0,7.0,4.0,3.0,파리바게뜨 제주공항점
1.0,30.0,3,1.0,4.0,1.0,1.0,3.0,5.0,5.0,쏠마레
1.0,20.0,12,2.0,1.0,4.0,5.0,6.0,6.0,5.0,용머리해안
1.0,30.0,15,3.0,4.0,3.0,5.0,6.0,3.0,4.0,신창풍차해안도로
1.0,20.0,18,5.0,2.0,3.0,6.0,4.0,3.0,4.0,한담해안산책로
1.0,20.0,10,3.0,4.0,2.0,2.0,5.0,4.0,4.0,미엘드세화
0.0,30.0,18,6.0,2.0,2.0,7.0,7.0,3.0,5.0,함덕해수욕장
1.0,20.0,10,2.0,3.0,5.0,3.0,2.0,6.0,5.0,산양큰엉곶
1.0,40.0,14,4.0,4.0,4.0,5.0,5.0,4.0,3.0,서귀포매일올레시장
0.0,40.0,15,2.0,2.0,5.0,3.0,4.0,2.0,4.0,카페글렌코
1.0,20.0,11,2.0,1.0,1.0,1.0,6.0,4.0,5.0,릴로
1.0,20.0,4,4.0,1.0,5.0,3.0,5.0,6.0,5.0,홍익인간
1.0,30.0,26,3.0,2.0,3.0,2.0,6.0,4.0,4.0,비자림
1.0,20.0,18,2.0,5.0,1.0,3.0,4.0,3.0,5.0,말고기연구소
1.0,30.0,25,4.0,1.0,4.0,3.0,6.0,3.0,4.0,위미항
1.0,20.0,5,4.0,3.0,4.0,2.0,6.0,7.0,3.0,공화춘 차이나타운1호점
1.0,20.0,14,2.0,1.0,6.0,3.0,7.0,6.0,1.0,바굥식당
0.0,20.0,14,1.0,1.0,7.0,1.0,7.0,3.0,4.0,"김녕 지오트레일,제주올레길"
0.0,30.0,8,4.0,4.0,3.0,4.0,4.0,4.0,4.0,영종도
1.0,30.0,15,1.0,1.0,7.0,1.0,7.0,4.0,5.0,너븐
1.0,30.0,13,4.0,5.0,4.0,3.0,4.0,5.0,3.0,도두봉공원
1.0,20.0,6,4.0,2.0,4.0,4.0,6.0,6.0,4.0,버드나무집
1.0,20.0,7,6.0,4.0,2.0,2.0,6.0,4.0,5.0,다린
0.0,20.0,30,4.0,1.0,6.0,7.0,2.0,7.0,5.0,월정리해수욕장
0.0,20.0,10,1.0,1.0,3.0,2.0,1.0,6.0,5.0,신창풍차해안도로
0.0,30.0,4,2.0,4.0,2.0,6.0,2.0,6.0,3.0,월미놀이동산
0.0,20.0,3,2.0,3.0,3.0,4.0,4.0,5.0,4.0,아줄레주
1.0,30.0,6,3.0,2.0,5.0,3.0,3.0,2.0,3.0,서귀포매일올레시장
1.0,30.0,13,3.0,4.0,5.0,6.0,2.0,5.0,5.0,걸어가는늑대들 전이수갤러리
1.0,20.0,5,5.0,2.0,5.0,6.0,2.0,4.0,4.0,회춘 제주노형점
1.0,20.0,29,1.0,7.0,1.0,1.0,7.0,1.0,5.0,기당미술관
1.0,30.0,18,4.0,1.0,3.0,6.0,2.0,6.0,5.0,도두동무지개해안도로
0.0,20.0,3,2.0,2.0,6.0,6.0,2.0,4.0,4.0,방글방글
1.0,20.0,12,1.0,1.0,3.0,1.0,7.0,1.0,5.0,올레길 19코스(조천-김녕 올레)
0.0,20.0,29,4.0,2.0,7.0,7.0,7.0,5.0,5.0,랜디스도넛 제주애월점
1.0,20.0,41,3.0,2.0,6.0,6.0,6.0,6.0,5.0,종달리해변
1.0,30.0,22,5.0,2.0,5.0,4.0,5.0,1.0,3.0,훈데르트바서파크
0.0,20.0,14,5.0,5.0,3.0,2.0,3.0,2.0,5.0,노형수퍼마켙
1.0,30.0,27,1.0,1.0,7.0,1.0,1.0,7.0,3.0,한라산국립공원 산악박물관
0.0,30.0,27,4.0,1.0,4.0,5.0,5.0,4.0,4.0,서호짬뽕
0.0,20.0,8,2.0,1.0,6.0,5.0,1.0,1.0,5.0,제주동문재래시장
0.0,20.0,20,5.0,3.0,4.0,3.0,3.0,4.0,4.0,협재해수욕장
0.0,30.0,14,2.0,3.0,2.0,3.0,6.0,5.0,5.0,제주서핑스쿨
1.0,30.0,4,2.0,1.0,3.0,1.0,4.0,2.0,5.0,카페디캠
1.0,30.0,18,4.0,1.0,1.0,4.0,7.0,7.0,4.0,용연구름다리
1.0,40.0,10,3.0,3.0,3.0,5.0,5.0,5.0,3.0,서귀포매일올레시장
1.0,40.0,7,5.0,3.0,2.0,3.0,6.0,2.0,4.0,제주한림농협하나로마트
0.0,20.0,24,6.0,6.0,6.0,6.0,6.0,6.0,4.0,SK행복충전 천마한림충전소
0.0,30.0,31,1.0,1.0,1.0,2.0,2.0,6.0,5.0,이호테우해수욕장
1.0,30.0,9,2.0,2.0,6.0,5.0,3.0,5.0,3.0,서복전시관
0.0,40.0,17,1.0,4.0,3.0,1.0,7.0,4.0,5.0,빽다방베이커리 제주사수점
0.0,50.0,12,1.0,2.0,2.0,4.0,7.0,6.0,5.0,도두반점 제주사수본점
1.0,20.0,2,3.0,4.0,4.0,4.0,7.0,5.0,3.0,양가형제노형
1.0,40.0,7,6.0,2.0,2.0,4.0,6.0,2.0,3.0,협자연대
1.0,20.0,12,2.0,2.0,6.0,4.0,5.0,5.0,5.0,제주탑동골목
0.0,30.0,14,2.0,4.0,2.0,6.0,2.0,6.0,5.0,아날로그 3호점
1.0,20.0,18,2.0,1.0,7.0,2.0,6.0,6.0,5.0,오설록티뮤지엄
1.0,20.0,31,2.0,3.0,5.0,4.0,5.0,2.0,4.0,제주이야기 용두암점
0.0,20.0,8,5.0,3.0,4.0,3.0,3.0,4.0,4.0,새들러하우스 제주애월점
1.0,20.0,23,2.0,2.0,4.0,6.0,2.0,7.0,5.0,수애기베이커리
1.0,30.0,8,4.0,4.0,4.0,4.0,4.0,4.0,5.0,전복마을
1.0,20.0,9,1.0,6.0,1.0,2.0,7.0,1.0,5.0,도두항
0.0,20.0,5,5.0,3.0,6.0,2.0,3.0,2.0,3.0,을왕리해수욕장
1.0,20.0,23,2.0,1.0,1.0,1.0,6.0,4.0,5.0,델문도
1.0,20.0,9,2.0,3.0,6.0,1.0,6.0,6.0,5.0,하나로마트 제주점
1.0,30.0,14,1.0,1.0,4.0,1.0,4.0,7.0,5.0,허클베리핀
0.0,40.0,19,1.0,1.0,4.0,2.0,6.0,2.0,4.0,뻘떡낙지 서귀포점
1.0,20.0,22,4.0,2.0,4.0,4.0,2.0,6.0,5.0,제주촘오메기
0.0,20.0,20,2.0,2.0,3.0,2.0,2.0,6.0,5.0,보룡제과
1.0,30.0,27,4.0,5.0,3.0,2.0,7.0,2.0,4.0,선화당
1.0,30.0,8,2.0,3.0,4.0,2.0,6.0,4.0,4.0,나뚜루 제주일도점
1.0,30.0,10,5.0,6.0,6.0,7.0,4.0,6.0,5.0,제주동문시장
1.0,40.0,10,1.0,3.0,2.0,3.0,6.0,3.0,3.0,인섬스토리
1.0,20.0,25,5.0,2.0,5.0,6.0,2.0,4.0,4.0,도두해녀의집
0.0,30.0,31,1.0,1.0,7.0,1.0,1.0,7.0,1.0,제주스쿠터투어
0.0,20.0,13,2.0,1.0,2.0,2.0,6.0,5.0,5.0,우도봉수대
0.0,30.0,6,1.0,4.0,1.0,4.0,7.0,4.0,4.0,여수교동시장
1.0,20.0,5,2.0,3.0,7.0,4.0,6.0,3.0,3.0,재연식당
1.0,20.0,22,6.0,1.0,2.0,4.0,2.0,5.0,5.0,인디안썸머
1.0,20.0,18,1.0,4.0,2.0,5.0,5.0,4.0,5.0,우진해장국
1.0,20.0,11,2.0,1.0,6.0,5.0,6.0,5.0,5.0,한라산1100고지
1.0,20.0,39,2.0,1.0,4.0,2.0,5.0,5.0,3.0,힐링스파족욕
0.0,30.0,3,1.0,1.0,2.0,1.0,2.0,4.0,4.0,이디야커피 거제중곡점
0.0,40.0,28,1.0,7.0,7.0,7.0,7.0,7.0,3.0,성산일출봉
1.0,40.0,5,4.0,2.0,4.0,4.0,1.0,7.0,5.0,카페블루하우스 서귀포시청점
0.0,30.0,4,4.0,6.0,5.0,3.0,2.0,2.0,4.0,미쁜제과
1.0,40.0,3,6.0,4.0,7.0,7.0,6.0,5.0,5.0,오랑우탄면사무소
1.0,20.0,2,2.0,3.0,2.0,2.0,5.0,1.0,4.0,마노르블랑
0.0,20.0,51,1.0,1.0,3.0,2.0,1.0,6.0,5.0,환상숲곶자왈공원
0.0,30.0,12,2.0,2.0,4.0,5.0,2.0,6.0,5.0,앤트러사이트 제주한림점
1.0,20.0,6,5.0,4.0,4.0,4.0,3.0,6.0,4.0,한담몰
1.0,20.0,3,4.0,1.0,4.0,4.0,4.0,6.0,5.0,장모식탁
1.0,30.0,25,5.0,1.0,6.0,6.0,6.0,7.0,3.0,베케
1.0,30.0,18,4.0,2.0,2.0,4.0,2.0,7.0,5.0,바당국수
1.0,20.0,20,4.0,2.0,5.0,4.0,4.0,7.0,3.0,자유의지
1.0,20.0,16,2.0,2.0,7.0,4.0,3.0,5.0,4.0,조실장회센터
1.0,20.0,13,5.0,3.0,6.0,6.0,2.0,6.0,5.0,애월더선셋
1.0,20.0,8,5.0,2.0,5.0,6.0,2.0,4.0,2.0,메종글래드 삼다정
1.0,40.0,11,2.0,2.0,2.0,2.0,1.0,5.0,5.0,군산
1.0,30.0,12,4.0,4.0,5.0,4.0,6.0,7.0,4.0,동문식당
1.0,20.0,19,2.0,2.0,7.0,4.0,3.0,5.0,4.0,세화해변
0.0,50.0,9,1.0,2.0,1.0,1.0,1.0,7.0,5.0,1100고지습지 람사르습지
1.0,30.0,3,7.0,4.0,5.0,4.0,6.0,1.0,1.0,왕산해수욕장
0.0,20.0,11,1.0,1.0,1.0,3.0,6.0,7.0,5.0,전설의감자탕앤왕돈가스
1.0,30.0,25,2.0,2.0,4.0,4.0,6.0,5.0,3.0,제주관광공사 지정면세점
1.0,20.0,6,1.0,1.0,6.0,5.0,4.0,7.0,5.0,대장봉
0.0,20.0,5,2.0,1.0,6.0,5.0,1.0,1.0,5.0,두리둠비
1.0,20.0,11,3.0,4.0,4.0,4.0,4.0,3.0,4.0,제주특별자치도 민속자연사박물관
1.0,20.0,3,4.0,1.0,1.0,3.0,1.0,7.0,5.0,함덕해수욕장
0.0,40.0,6,1.0,2.0,2.0,2.0,2.0,3.0,5.0,항파두리 항몽유적지
1.0,30.0,4,3.0,2.0,5.0,3.0,3.0,2.0,4.0,바다를본돼지 제주서귀포점
0.0,40.0,17,1.0,2.0,2.0,4.0,2.0,4.0,3.0,선흘방주할머니식당
1.0,20.0,3,7.0,7.0,7.0,7.0,7.0,1.0,5.0,협재해수욕장
1.0,20.0,3,5.0,1.0,2.0,3.0,6.0,2.0,5.0,천제연폭포
1.0,30.0,10,2.0,3.0,6.0,5.0,7.0,7.0,4.0,다이소 서귀포동광점
0.0,20.0,43,4.0,1.0,6.0,7.0,2.0,7.0,4.0,제주목 관아
1.0,30.0,35,2.0,3.0,6.0,5.0,7.0,7.0,5.0,순아
0.0,20.0,10,2.0,1.0,6.0,2.0,7.0,5.0,4.0,페이보릿
1.0,40.0,9,2.0,1.0,6.0,2.0,2.0,7.0,5.0,월령선인장군락지
1.0,40.0,32,2.0,3.0,5.0,3.0,2.0,6.0,5.0,작가의산책길
1.0,20.0,2,6.0,2.0,2.0,2.0,3.0,3.0,5.0,숙성육 본점
1.0,20.0,3,3.0,1.0,1.0,3.0,1.0,6.0,4.0,푸린
0.0,50.0,3,1.0,3.0,4.0,2.0,2.0,6.0,4.0,윤동주 유고보존정병욱가옥
1.0,30.0,39,4.0,1.0,4.0,5.0,6.0,6.0,3.0,제주김만복 애월점
1.0,40.0,3,4.0,2.0,6.0,2.0,2.0,1.0,5.0,이중섭거리
1.0,20.0,9,5.0,6.0,5.0,5.0,3.0,5.0,4.0,이호테우해수욕장
1.0,30.0,7,4.0,4.0,4.0,4.0,4.0,4.0,5.0,중문골프연습장
0.0,30.0,18,1.0,1.0,7.0,1.0,7.0,2.0,3.0,이중섭미술관
1.0,20.0,25,2.0,3.0,4.0,3.0,5.0,5.0,4.0,신창해물라면와랑식탁
1.0,30.0,10,3.0,4.0,3.0,5.0,6.0,3.0,4.0,도두봉
1.0,30.0,15,3.0,4.0,5.0,6.0,2.0,5.0,5.0,안돌오름
0.0,40.0,2,1.0,4.0,6.0,1.0,6.0,6.0,5.0,제주추사관
1.0,20.0,11,2.0,2.0,2.0,4.0,6.0,4.0,5.0,오카소
0.0,20.0,8,2.0,2.0,3.0,3.0,6.0,6.0,5.0,강화씨사이드리조트
1.0,30.0,7,1.0,4.0,4.0,1.0,1.0,7.0,4.0,그계절
0.0,20.0,9,4.0,1.0,3.0,5.0,6.0,3.0,5.0,밀회관 서귀포점
1.0,20.0,22,2.0,1.0,1.0,1.0,6.0,4.0,5.0,함덕해수욕장
1.0,30.0,5,2.0,2.0,3.0,3.0,5.0,6.0,4.0,소금바치순이네
0.0,30.0,12,4.0,1.0,1.0,1.0,1.0,4.0,4.0,구씨커피로스터스
0.0,20.0,7,3.0,1.0,3.0,2.0,3.0,3.0,4.0,맨도롱 해장국
0.0,30.0,16,3.0,2.0,2.0,4.0,2.0,5.0,5.0,봉구비어 제주서귀점
0.0,30.0,8,1.0,1.0,7.0,1.0,7.0,2.0,2.0,송악산
0.0,30.0,9,2.0,2.0,2.0,3.0,3.0,4.0,5.0,사라봉
0.0,20.0,10,1.0,1.0,2.0,2.0,4.0,6.0,5.0,송악산해물라면
0.0,40.0,4,3.0,2.0,5.0,2.0,5.0,6.0,5.0,순전이해녀김밥
1.0,20.0,5,4.0,2.0,4.0,4.0,3.0,5.0,5.0,제니멀
0.0,20.0,17,5.0,3.0,4.0,3.0,3.0,4.0,4.0,관음사
0.0,30.0,2,4.0,4.0,4.0,4.0,4.0,4.0,4.0,신창풍차해안도로
0.0,30.0,21,2.0,1.0,5.0,4.0,3.0,7.0,5.0,산방산탄산온천
1.0,20.0,10,3.0,2.0,2.0,6.0,1.0,7.0,5.0,헬로제주
0.0,30.0,9,4.0,2.0,5.0,3.0,2.0,3.0,5.0,김녕해수욕장
1.0,40.0,10,1.0,6.0,6.0,2.0,6.0,6.0,5.0,울릉도황토구미
0.0,20.0,3,2.0,4.0,4.0,3.0,3.0,7.0,3.0,남원바당
1.0,50.0,19,2.0,4.0,4.0,5.0,2.0,5.0,5.0,제주선물가게
1.0,20.0,4,2.0,1.0,4.0,3.0,7.0,2.0,3.0,부커피
0.0,20.0,4,2.0,3.0,5.0,1.0,2.0,7.0,4.0,덕승식당
1.0,20.0,28,4.0,5.0,2.0,1.0,5.0,7.0,5.0,함덕해수욕장
1.0,30.0,2,2.0,2.0,2.0,3.0,2.0,6.0,4.0,오미사꿀빵 도남점
0.0,30.0,11,4.0,4.0,4.0,4.0,4.0,4.0,4.0,오르다
1.0,20.0,22,3.0,2.0,4.0,5.0,3.0,2.0,5.0,새별오름
1.0,20.0,2,2.0,1.0,6.0,3.0,5.0,7.0,4.0,컴플리트커피 연동점
0.0,20.0,22,5.0,3.0,4.0,3.0,3.0,4.0,4.0,한라회센타
1.0,30.0,13,1.0,1.0,1.0,1.0,7.0,7.0,3.0,더플래닛
1.0,20.0,5,1.0,3.0,3.0,6.0,6.0,4.0,5.0,아뽀밍고
1.0,30.0,9,1.0,3.0,7.0,1.0,3.0,5.0,5.0,행남해안산책로
1.0,20.0,4,5.0,5.0,2.0,4.0,2.0,6.0,5.0,오또도넛 서귀점
1.0,20.0,6,2.0,2.0,6.0,3.0,6.0,6.0,4.0,제주동문시장
1.0,30.0,36,4.0,3.0,2.0,4.0,6.0,1.0,5.0,서귀포매일올레시장
1.0,30.0,37,4.0,3.0,2.0,4.0,6.0,1.0,1.0,다정이네 올레시장본점
0.0,30.0,9,2.0,1.0,2.0,4.0,6.0,5.0,3.0,본카페 애월
1.0,20.0,14,2.0,5.0,5.0,5.0,4.0,5.0,4.0,검멀레해변
0.0,20.0,6,2.0,2.0,4.0,1.0,5.0,2.0,4.0,통영국제음악당
1.0,60.0,4,2.0,4.0,3.0,5.0,5.0,5.0,4.0,제일성심당
0.0,40.0,5,3.0,1.0,2.0,4.0,5.0,3.0,3.0,물항식당
1.0,20.0,12,2.0,3.0,4.0,5.0,5.0,5.0,4.0,제주다온
1.0,20.0,31,2.0,3.0,5.0,3.0,2.0,6.0,5.0,성산일출봉
0.0,20.0,12,6.0,2.0,5.0,6.0,2.0,7.0,5.0,휘닉스제주
1.0,30.0,8,4.0,2.0,2.0,2.0,6.0,7.0,5.0,동남막걸리
1.0,30.0,14,2.0,1.0,6.0,3.0,2.0,5.0,3.0,사우스포레스트
1.0,20.0,34,2.0,2.0,7.0,4.0,3.0,5.0,4.0,서우봉
1.0,20.0,5,2.0,1.0,6.0,4.0,6.0,1.0,4.0,망고스쿠터
1.0,30.0,13,4.0,5.0,1.0,1.0,1.0,7.0,5.0,천지연폭포
1.0,30.0,6,3.0,1.0,4.0,4.0,2.0,3.0,4.0,다람쥐식탁
1.0,60.0,5,2.0,4.0,3.0,5.0,5.0,5.0,5.0,올레길 1코스(시흥-광치기 올레)
1.0,20.0,15,2.0,2.0,6.0,2.0,2.0,7.0,5.0,새별오름
1.0,20.0,25,1.0,2.0,4.0,1.0,7.0,7.0,3.0,올레야시장
1.0,30.0,3,5.0,1.0,4.0,4.0,2.0,5.0,5.0,영종씨사이드 레일바이크
1.0,40.0,8,2.0,1.0,2.0,3.0,1.0,4.0,5.0,한라산국립공원 성판악탐방로
0.0,30.0,4,1.0,3.0,4.0,4.0,2.0,5.0,4.0,동막해수욕장
0.0,20.0,5,2.0,2.0,2.0,2.0,2.0,2.0,5.0,삼양해수욕장
1.0,30.0,3,2.0,1.0,6.0,3.0,2.0,5.0,4.0,창꼼
1.0,20.0,8,6.0,4.0,2.0,4.0,7.0,7.0,3.0,꼼비노
1.0,30.0,32,3.0,4.0,5.0,6.0,2.0,5.0,5.0,강정해오름노을길
0.0,20.0,2,4.0,4.0,2.0,4.0,4.0,4.0,4.0,삼양해수욕장
1.0,40.0,13,2.0,3.0,5.0,3.0,2.0,6.0,1.0,작가의산책길 종합안내소
1.0,20.0,9,1.0,1.0,1.0,3.0,1.0,7.0,3.0,동피랑벽화마을
1.0,30.0,21,2.0,2.0,2.0,2.0,6.0,5.0,5.0,사가냥
0.0,20.0,17,1.0,1.0,4.0,4.0,3.0,2.0,3.0,넉둥베기
1.0,30.0,14,2.0,1.0,6.0,2.0,7.0,6.0,5.0,로로패들보드클럽
1.0,30.0,7,2.0,1.0,3.0,4.0,4.0,2.0,3.0,돈고팡 산방산점
1.0,30.0,6,4.0,1.0,4.0,5.0,6.0,6.0,3.0,집의기록상점
1.0,20.0,10,2.0,1.0,7.0,1.0,6.0,4.0,3.0,카페2472
0.0,40.0,31,4.0,7.0,3.0,5.0,5.0,6.0,5.0,서우봉 산책로
1.0,30.0,3,1.0,1.0,1.0,3.0,1.0,7.0,5.0,하이하이볼
0.0,20.0,22,5.0,5.0,3.0,2.0,3.0,2.0,4.0,CU 제주제원점
1.0,60.0,11,1.0,1.0,1.0,5.0,5.0,5.0,5.0,대천해수욕장
0.0,30.0,2,3.0,2.0,1.0,1.0,6.0,4.0,4.0,방주교회
1.0,40.0,16,4.0,2.0,3.0,5.0,7.0,2.0,4.0,제주프리또
1.0,20.0,11,2.0,3.0,4.0,5.0,5.0,5.0,4.0,카페루시아 본점
1.0,20.0,42,3.0,4.0,4.0,4.0,7.0,5.0,3.0,이마트 신제주점
1.0,30.0,4,1.0,1.0,3.0,4.0,1.0,7.0,4.0,제주홍돈 본점
1.0,20.0,15,4.0,1.0,5.0,5.0,3.0,6.0,5.0,스누피가든
1.0,30.0,10,2.0,2.0,5.0,4.0,2.0,6.0,2.0,스피닝울프
1.0,20.0,7,1.0,1.0,5.0,4.0,5.0,4.0,5.0,함덕해수욕장
0.0,20.0,15,2.0,2.0,4.0,1.0,5.0,2.0,5.0,모이핀
1.0,20.0,30,2.0,1.0,5.0,2.0,4.0,5.0,4.0,어반정글그레이밤부
1.0,30.0,13,2.0,2.0,6.0,2.0,1.0,7.0,4.0,여수예술랜드
1.0,50.0,18,2.0,4.0,4.0,5.0,2.0,5.0,4.0,제주i
1.0,30.0,4,1.0,3.0,6.0,5.0,5.0,6.0,5.0,소무의도
1.0,20.0,25,6.0,4.0,2.0,4.0,7.0,7.0,4.0,우무 제주시점
1.0,30.0,39,2.0,1.0,6.0,3.0,2.0,5.0,3.0,싱싱잇
1.0,20.0,15,1.0,7.0,2.0,2.0,1.0,7.0,5.0,우진이네
1.0,20.0,6,2.0,2.0,4.0,4.0,2.0,6.0,3.0,정방폭포
